  1.000000000000000E-003 -9.806650000000000E-003 -9.806650000000250E-003
  2.000000000000000E-003 -1.961330000000000E-002 -1.961330000000006E-002
  3.000000000000000E-003 -2.941995000000000E-002 -2.941995000000031E-002
  4.000000000000000E-003 -3.922660000000000E-002 -3.922660000000011E-002
  5.000000000000000E-003 -4.903325000000000E-002 -4.903325000000036E-002
  6.000000000000000E-003 -5.883990000000000E-002 -5.883990000000017E-002
  7.000000000000000E-003 -6.864655000000000E-002 -6.864655000000042E-002
  8.000000000000000E-003 -7.845320000000000E-002 -7.845320000000022E-002
  9.000000000000001E-003 -8.825985000000000E-002 -8.825985000000003E-002
  1.000000000000000E-002 -9.806650000000000E-002 -9.806650000000028E-002
  1.100000000000000E-002 -0.107873150000000      -0.107873150000000     
  1.200000000000000E-002 -0.117679800000000      -0.117679800000000     
  1.300000000000000E-002 -0.127486450000000      -0.127486450000000     
  1.400000000000001E-002 -0.137293100000000      -0.137293100000000     
  1.500000000000001E-002 -0.147099750000000      -0.147099750000000     
  1.600000000000001E-002 -0.156906400000000      -0.156906400000000     
  1.700000000000001E-002 -0.166713050000000      -0.166713050000000     
  1.800000000000001E-002 -0.176519700000000      -0.176519700000001     
  1.900000000000001E-002 -0.186326350000000      -0.186326350000000     
  2.000000000000001E-002 -0.196133000000000      -0.196133000000000     
  2.100000000000001E-002 -0.205939650000000      -0.205939650000000     
  2.200000000000001E-002 -0.215746300000000      -0.215746300000000     
  2.300000000000001E-002 -0.225552950000000      -0.225552950000000     
  2.400000000000001E-002 -0.235359600000000      -0.235359600000000     
  2.500000000000002E-002 -0.245166250000000      -0.245166250000000     
  2.600000000000002E-002 -0.254972900000000      -0.254972900000000     
  2.700000000000002E-002 -0.264779550000000      -0.264779550000001     
  2.800000000000002E-002 -0.274586200000000      -0.274586200000000     
  2.900000000000002E-002 -0.284392850000000      -0.284392850000001     
  3.000000000000002E-002 -0.294199500000000      -0.294199500000000     
  3.100000000000002E-002 -0.304006150000000      -0.304006150000000     
  3.200000000000002E-002 -0.313812800000000      -0.313812800000000     
  3.300000000000002E-002 -0.323619450000000      -0.323619450000000     
  3.400000000000002E-002 -0.333426100000000      -0.333426100000001     
  3.500000000000002E-002 -0.343232750000000      -0.343232750000000     
  3.600000000000003E-002 -0.353039400000000      -0.353039400000001     
  3.700000000000003E-002 -0.362846050000000      -0.362846050000000     
  3.800000000000003E-002 -0.372652700000000      -0.372652700000001     
  3.900000000000003E-002 -0.382459350000000      -0.382459350000000     
  4.000000000000003E-002 -0.392266000000000      -0.392266000000001     
  4.100000000000003E-002 -0.402072650000000      -0.402072650000000     
  4.200000000000003E-002 -0.411879300000000      -0.411879300000000     
  4.300000000000003E-002 -0.421685950000000      -0.421685950000001     
  4.400000000000003E-002 -0.431492600000000      -0.431492600000000     
  4.500000000000003E-002 -0.441299250000000      -0.441299250000001     
  4.600000000000003E-002 -0.451105900000001      -0.451105900000000     
  4.700000000000003E-002 -0.460912550000001      -0.460912550000001     
  4.800000000000004E-002 -0.470719200000001      -0.470719200000000     
  4.900000000000004E-002 -0.480525850000001      -0.480525850000001     
  5.000000000000004E-002 -0.490332500000001      -0.490332500000001     
  5.100000000000004E-002 -0.500139150000001      -0.500139150000001     
  5.200000000000004E-002 -0.509945800000001      -0.509945800000001     
  5.300000000000004E-002 -0.519752450000001      -0.519752450000001     
  5.400000000000004E-002 -0.529559100000001      -0.529559100000001     
  5.500000000000004E-002 -0.539365750000001      -0.539365750000000     
  5.600000000000004E-002 -0.549172400000001      -0.549172400000001     
  5.700000000000004E-002 -0.558979050000001      -0.558979050000000     
  5.800000000000004E-002 -0.568785700000001      -0.568785700000001     
  5.900000000000005E-002 -0.578592350000001      -0.578592350000001     
  6.000000000000005E-002 -0.588399000000001      -0.588399000000001     
  6.100000000000005E-002 -0.598205650000001      -0.598205650000001     
  6.200000000000005E-002 -0.608012300000001      -0.608012300000001     
  6.300000000000004E-002 -0.617818950000001      -0.617818950000001     
  6.400000000000004E-002 -0.627625600000001      -0.627625600000001     
  6.500000000000004E-002 -0.637432250000001      -0.637432250000001     
  6.600000000000004E-002 -0.647238900000001      -0.647238900000001     
  6.700000000000005E-002 -0.657045550000001      -0.657045550000001     
  6.800000000000005E-002 -0.666852200000001      -0.666852200000001     
  6.900000000000005E-002 -0.676658850000001      -0.676658850000001     
  7.000000000000005E-002 -0.686465500000001      -0.686465500000001     
  7.100000000000005E-002 -0.696272150000001      -0.696272150000001     
  7.200000000000005E-002 -0.706078800000001      -0.706078800000001     
  7.300000000000005E-002 -0.715885450000001      -0.715885450000001     
  7.400000000000005E-002 -0.725692100000001      -0.725692100000001     
  7.500000000000005E-002 -0.735498750000001      -0.735498750000001     
  7.600000000000005E-002 -0.745305400000001      -0.745305400000001     
  7.700000000000005E-002 -0.755112050000001      -0.755112050000001     
  7.800000000000006E-002 -0.764918700000001      -0.764918700000001     
  7.900000000000006E-002 -0.774725350000001      -0.774725350000001     
  8.000000000000006E-002 -0.784532000000001      -0.784532000000001     
  8.100000000000006E-002 -0.794338650000001      -0.794338650000001     
  8.200000000000006E-002 -0.804145300000002      -0.804145300000001     
  8.300000000000006E-002 -0.813951950000002      -0.813951950000001     
  8.400000000000006E-002 -0.823758600000002      -0.823758600000001     
  8.500000000000006E-002 -0.833565250000002      -0.833565250000001     
  8.600000000000006E-002 -0.843371900000002      -0.843371900000001     
  8.700000000000006E-002 -0.853178550000002      -0.853178550000001     
  8.800000000000006E-002 -0.862985200000002      -0.862985200000001     
  8.900000000000007E-002 -0.872791850000002      -0.872791850000001     
  9.000000000000007E-002 -0.882598500000002      -0.882598500000001     
  9.100000000000007E-002 -0.892405150000002      -0.892405150000001     
  9.200000000000007E-002 -0.902211800000002      -0.902211800000001     
  9.300000000000007E-002 -0.912018450000002      -0.912018450000001     
  9.400000000000007E-002 -0.921825100000002      -0.921825100000001     
  9.500000000000007E-002 -0.931631750000002      -0.931631750000001     
  9.600000000000007E-002 -0.941438400000002      -0.941438400000001     
  9.700000000000007E-002 -0.951245050000002      -0.951245050000001     
  9.800000000000007E-002 -0.961051700000002      -0.961051700000001     
  9.900000000000007E-002 -0.970858350000002      -0.970858350000001     
  0.100000000000000      -0.980665000000002      -0.980665000000001     
  0.101000000000000      -0.990471650000002      -0.990471650000001     
  0.102000000000000       -1.00027830000000       -1.00027830000000     
  0.103000000000000       -1.01008495000000       -1.01008495000000     
  0.104000000000000       -1.01989160000000       -1.01989160000000     
  0.105000000000000       -1.02969825000000       -1.02969825000000     
  0.106000000000000       -1.03950490000000       -1.03950490000000     
  0.107000000000000       -1.04931155000000       -1.04931155000000     
  0.108000000000000       -1.05911820000000       -1.05911820000000     
  0.109000000000000       -1.06892485000000       -1.06892485000000     
  0.110000000000000       -1.07873150000000       -1.07873150000000     
  0.111000000000000       -1.08853815000000       -1.08853815000000     
  0.112000000000000       -1.09834480000000       -1.09834480000000     
  0.113000000000000       -1.10815145000000       -1.10815145000000     
  0.114000000000000       -1.11795810000000       -1.11795810000000     
  0.115000000000000       -1.12776475000000       -1.12776475000000     
  0.116000000000000       -1.13757140000000       -1.13757140000000     
  0.117000000000000       -1.14737805000000       -1.14737805000000     
  0.118000000000000       -1.15718470000000       -1.15718470000000     
  0.119000000000000       -1.16699135000000       -1.16699135000000     
  0.120000000000000       -1.17679800000000       -1.17679800000000     
  0.121000000000000       -1.18660465000000       -1.18660465000000     
  0.122000000000000       -1.19641130000000       -1.19641130000000     
  0.123000000000000       -1.20621795000000       -1.20621795000000     
  0.124000000000000       -1.21602460000000       -1.21602460000000     
  0.125000000000000       -1.22583125000000       -1.22583125000000     
  0.126000000000000       -1.23563790000000       -1.23563790000000     
  0.127000000000000       -1.24544455000000       -1.24544455000000     
  0.128000000000000       -1.25525120000000       -1.25525120000000     
  0.129000000000000       -1.26505785000000       -1.26505785000000     
  0.130000000000000       -1.27486450000000       -1.27486450000000     
  0.131000000000000       -1.28467115000000       -1.28467115000000     
  0.132000000000000       -1.29447780000000       -1.29447780000000     
  0.133000000000000       -1.30428445000000       -1.30428445000000     
  0.134000000000000       -1.31409110000000       -1.31409110000000     
  0.135000000000000       -1.32389775000000       -1.32389775000000     
  0.136000000000000       -1.33370440000000       -1.33370440000000     
  0.137000000000000       -1.34351105000000       -1.34351105000000     
  0.138000000000000       -1.35331770000000       -1.35331770000000     
  0.139000000000000       -1.36312435000000       -1.36312435000000     
  0.140000000000000       -1.37293100000000       -1.37293100000000     
  0.141000000000000       -1.38273765000000       -1.38273765000000     
  0.142000000000000       -1.39254430000000       -1.39254430000000     
  0.143000000000000       -1.40235095000000       -1.40235095000000     
  0.144000000000000       -1.41215760000000       -1.41215760000000     
  0.145000000000000       -1.42196425000000       -1.42196425000000     
  0.146000000000000       -1.43177090000000       -1.43177090000000     
  0.147000000000000       -1.44157755000000       -1.44157755000000     
  0.148000000000000       -1.45138420000000       -1.45138420000000     
  0.149000000000000       -1.46119085000000       -1.46119085000000     
  0.150000000000000       -1.47099750000000       -1.47099750000000     
  0.151000000000000       -1.48080415000000       -1.48080415000000     
  0.152000000000000       -1.49061080000000       -1.49061080000000     
  0.153000000000000       -1.50041745000000       -1.50041745000000     
  0.154000000000000       -1.51022410000000       -1.51022410000000     
  0.155000000000000       -1.52003075000000       -1.52003075000000     
  0.156000000000000       -1.52983740000000       -1.52983740000000     
  0.157000000000000       -1.53964405000000       -1.53964405000000     
  0.158000000000000       -1.54945070000000       -1.54945070000000     
  0.159000000000000       -1.55925735000000       -1.55925735000000     
  0.160000000000000       -1.56906400000000       -1.56906400000000     
  0.161000000000000       -1.57887065000000       -1.57887065000000     
  0.162000000000000       -1.58867730000000       -1.58867730000000     
  0.163000000000000       -1.59848395000000       -1.59848395000000     
  0.164000000000000       -1.60829060000000       -1.60829060000000     
  0.165000000000000       -1.61809725000000       -1.61809725000000     
  0.166000000000000       -1.62790390000000       -1.62790390000000     
  0.167000000000000       -1.63771055000000       -1.63771055000000     
  0.168000000000000       -1.64751720000000       -1.64751720000000     
  0.169000000000000       -1.65732385000000       -1.65732385000000     
  0.170000000000000       -1.66713050000000       -1.66713050000000     
  0.171000000000000       -1.67693715000000       -1.67693715000000     
  0.172000000000000       -1.68674380000000       -1.68674380000000     
  0.173000000000000       -1.69655045000000       -1.69655045000000     
  0.174000000000000       -1.70635710000000       -1.70635710000000     
  0.175000000000000       -1.71616375000000       -1.71616375000000     
  0.176000000000000       -1.72597040000000       -1.72597040000000     
  0.177000000000000       -1.73577705000000       -1.73577705000000     
  0.178000000000000       -1.74558370000000       -1.74558370000000     
  0.179000000000000       -1.75539035000000       -1.75539035000000     
  0.180000000000000       -1.76519700000000       -1.76519700000000     
  0.181000000000000       -1.77500365000000       -1.77500365000000     
  0.182000000000000       -1.78481030000000       -1.78481030000000     
  0.183000000000000       -1.79461695000000       -1.79461695000000     
  0.184000000000000       -1.80442360000000       -1.80442360000000     
  0.185000000000000       -1.81423025000000       -1.81423025000000     
  0.186000000000000       -1.82403690000000       -1.82403690000000     
  0.187000000000000       -1.83384355000000       -1.83384355000000     
  0.188000000000000       -1.84365020000000       -1.84365020000000     
  0.189000000000000       -1.85345685000000       -1.85345685000000     
  0.190000000000000       -1.86326350000000       -1.86326350000000     
  0.191000000000000       -1.87307015000000       -1.87307015000000     
  0.192000000000000       -1.88287680000000       -1.88287680000000     
  0.193000000000000       -1.89268345000000       -1.89268345000000     
  0.194000000000000       -1.90249010000000       -1.90249010000000     
  0.195000000000000       -1.91229675000000       -1.91229675000000     
  0.196000000000000       -1.92210340000000       -1.92210340000000     
  0.197000000000000       -1.93191005000000       -1.93191005000000     
  0.198000000000000       -1.94171670000000       -1.94171670000000     
  0.199000000000000       -1.95152335000000       -1.95152335000000     
  0.200000000000000       -1.96133000000000       -1.96133000000000     
