  0.000000000000000E+000  3.770559698552976E-004
  1.549193338482967E-003  1.508223879421190E-003
  3.098386676965934E-003  3.393503728697678E-003
  4.647580015448901E-003  6.032895517684761E-003
  6.196773353931867E-003  9.426399246382439E-003
  7.745966692414834E-003  1.357401491479071E-002
  9.295160030897802E-003  1.847574252290958E-002
  1.084435336938077E-002  2.413158207073904E-002
  1.239354670786373E-002  3.054153355827910E-002
  1.394274004634670E-002  3.770559698552976E-002
  1.549193338482967E-002  4.562377235249101E-002
  1.704112672331264E-002  5.429605965916286E-002
  1.859032006179560E-002  6.372245890554530E-002
  2.013951340027857E-002  7.390297009163835E-002
  2.168870673876154E-002  8.483759321744198E-002
  2.323790007724450E-002  9.652632828295622E-002
  2.478709341572747E-002  0.108969175288181     
  2.633628675421044E-002  0.122166134233116     
  2.788548009269340E-002  0.136117205117762     
  2.943467343117637E-002  0.150822387942119     
  3.098386676965934E-002  0.166281682706186     
  3.253306010814230E-002  0.182495089409964     
  3.408225344662527E-002  0.199462608053452     
  3.563144678510824E-002  0.217184238636651     
  3.718064012359121E-002  0.235659981159561     
  3.872983346207417E-002  0.254889835622181     
  4.027902680055714E-002  0.274873802024512     
  4.182822013904011E-002  0.295611880366553     
  4.337741347752307E-002  0.317104070648305     
  4.492660681600604E-002  0.339350372869767     
  4.647580015448900E-002  0.362350787030941     
  4.802499349297197E-002  0.386105313131824     
  4.957418683145494E-002  0.410613951172419     
  5.112338016993791E-002  0.435876701152724     
  5.267257350842088E-002  0.461893563072739     
  5.422176684690384E-002  0.488664536932465     
  5.577096018538680E-002  0.516189622731902     
  5.732015352386977E-002  0.544468820471049     
  5.886934686235274E-002  0.573502130149907     
  6.041854020083571E-002  0.603289551768476     
  6.196773353931867E-002  0.633831085326755     
  6.351692687780164E-002  0.665126730824745     
  6.506612021628461E-002  0.697176488262445     
  6.661531355476757E-002  0.729980357639856     
  6.816450689325054E-002  0.763538338956978     
  6.971370023173351E-002  0.797850432213810     
  7.126289357021648E-002  0.832916637410353     
  7.281208690869945E-002  0.868736954546606     
  7.436128024718242E-002  0.905311383622570     
  7.591047358566537E-002  0.942639924638245     
  7.745966692414834E-002  0.980722577593630     
  7.900886026263131E-002   1.01955934248873     
  8.055805360111427E-002   1.05915021932353     
  8.210724693959724E-002   1.09949520809805     
  8.365644027808021E-002   1.14059430881228     
  8.520563361656318E-002   1.18244752146621     
  8.675482695504615E-002   1.22505484605986     
  8.830402029352911E-002   1.26841628259322     
  8.985321363201208E-002   1.31253183106629     
  9.140240697049504E-002   1.35740149147907     
  9.295160030897801E-002   1.40302526383156     
  9.450079364746097E-002   1.44940314812377     
  9.604998698594394E-002   1.49653514435568     
  9.759918032442691E-002   1.54442125252730     
  9.914837366290988E-002   1.59306147263864     
  0.100697567001393        1.64245580468968     
  0.102246760339876        1.69260424868043     
  0.103795953678359        1.74350680461090     
  0.105345147016842        1.79516347248107     
  0.106894340355325        1.84757425229096     
  0.108443533693808        1.90073914404056     
  0.109992727032291        1.95465814772987     
  0.111541920370774        2.00933126335888     
  0.113091113709257        2.06475849092761     
  0.114640307047740        2.12093983043605     
  0.116189500386223        2.17787528188420     
  0.117738693724705        2.23556484527206     
  0.119287887063188        2.29400852059964     
  0.120837080401671        2.35320630786692     
  0.122386273740154        2.41315820707391     
  0.123935467078637        2.47386421822061     
  0.125484660417120        2.53532434130703     
  0.127033853755603        2.59753857633315     
  0.128583047094086        2.66050692329899     
  0.130132240432569        2.72422938220453     
  0.131681433771052        2.78870595304979     
  0.133230627109535        2.85393663583475     
  0.134779820448018        2.91992143055943     
  0.136329013786501        2.98666033722382     
  0.137878207124984        3.05415335582792     
  0.139427400463467        3.12240048637173     
  0.140976593801950        3.19140172885525     
  0.142525787140433        3.26115708327848     
  0.144074980478916        3.33166654964142     
  0.145624173817399        3.40293012794407     
  0.147173367155882        3.47494781818643     
  0.148722560494365        3.54771962036850     
  0.150271753832848        3.62124553449029     
  0.151820947171331        3.69552556055178     
  0.153370140509814        3.77055969855299     
  0.154919333848297        3.84634794849390     
  0.156468527186780        3.92289031037453     
  0.158017720525263        4.00018678419486     
  0.159566913863746        4.07823736995491     
  0.161116107202229        4.15704206765467     
  0.162665300540712        4.23660087729414     
  0.164214493879194        4.31691379887331     
  0.165763687217677        4.39798083239220     
  0.167312880556160        4.47980197785080     
  0.168862073894643        4.56237723524911     
  0.170411267233126        4.64570660458714     
  0.171960460571609        4.72979008586487     
  0.173509653910092        4.81462767908231     
  0.175058847248575        4.90021938423946     
  0.176608040587058        4.98656520133633     
  0.178157233925541        5.07366513037290     
  0.179706427264024        5.16151917134918     
  0.181255620602507        5.25012732426518     
  0.182804813940990        5.33948958912088     
  0.184354007279473        5.42960596591630     
  0.185903200617956        5.52047645465143     
  0.187452393956439        5.61210105532627     
  0.189001587294922        5.70447976794082     
  0.190550780633405        5.79761259249507     
  0.192099973971888        5.89149952898904     
  0.193649167310371        5.98614057742272     
  0.195198360648854        6.08153573779611     
  0.196747553987337        6.17768501010922     
  0.198296747325820        6.27458839436203     
  0.199845940664303        6.37224589055455     
  0.201395134002786        6.47065749868678     
  0.202944327341269        6.56982321875872     
  0.204493520679752        6.66974305077038     
  0.206042714018235        6.77041699472174     
  0.207591907356718        6.87184505061282     
  0.209141100695201        6.97402721844360     
  0.210690294033684        7.07696349821410     
  0.212239487372166        7.18065388992431     
  0.213788680710649        7.28509839357423     
  0.215337874049132        7.39029700916385     
  0.216887067387615        7.49624973669320     
  0.218436260726098        7.60295657616224     
  0.219985454064581        7.71041752757101     
  0.221534647403064        7.81863259091948     
  0.223083840741547        7.92760176620766     
  0.224633034080030        8.03732505343555     
  0.226182227418513        8.14780245260315     
  0.227731420756996        8.25903396371046     
  0.229280614095479        8.37101958675749     
  0.230829807433962        8.48375932174422     
  0.232379000772445        8.59725316867067     
  0.233928194110928        8.71150112753682     
  0.235477387449411        8.82650319834269     
  0.237026580787894        8.94225938108826     
  0.238575774126377        9.05876967577355     
  0.240124967464860        9.17603408239855     
  0.241674160803343        9.29405260096326     
  0.243223354141826        9.41282523146768     
  0.244772547480309        9.53235197391181     
  0.246321740818792        9.65263282829565     
  0.247870934157275        9.77366779461920     
  0.249420127495758        9.89545687288246     
  0.250969320834241        10.0180000630854     
  0.252518514172724        10.1412973652281     
  0.254067707511207        10.2653487793105     
  0.255616900849690        10.3901543053326     
  0.257166094188172        10.5157139432944     
  0.258715287526655        10.6420276931960     
  0.260264480865138        10.7690955550372     
  0.261813674203621        10.8969175288181     
  0.263362867542104        11.0254936145388     
  0.264912060880587        11.1548238121992     
  0.266461254219070        11.2849081217992     
  0.268010447557553        11.4157465433390     
  0.269559640896036        11.5473390768185     
  0.271108834234519        11.6796857222377     
  0.272658027573002        11.8127864795967     
  0.274207220911485        11.9466413488953     
  0.275756414249968        12.0812503301336     
  0.277305607588451        12.2166134233117     
  0.278854800926934        12.3527306284294     
  0.280403994265417        12.4896019454869     
  0.281953187603900        12.6272273744841     
  0.283502380942383        12.7656069154210     
  0.285051574280866        12.9047405682976     
  0.286600767619349        13.0446283331139     
  0.288149960957832        13.1852702098699     
  0.289699154296315        13.3266661985657     
  0.291248347634798        13.4688162992011     
  0.292797540973281        13.6117205117763     
  0.294346734311764        13.7553788362912     
  0.295895927650247        13.8997912727457     
  0.297445120988730        14.0449578211400     
  0.298994314327213        14.1908784814740     
  0.300543507665696        14.3375532537477     
  0.302092701004179        14.4849821379612     
  0.303641894342661        14.6331651341143     
  0.305191087681144        14.7821022422071     
  0.306740281019627        14.9317934622397     
  0.308289474358110        15.0822387942120     
  0.309838667696593        15.2334382381239     
  0.311387861035076        7.46438448230954     
  0.312937054373559        7.35865799017001     
  0.314486247712042        7.25368560997019     
  0.316035441050525        7.14946734171009     
  0.317584634389008        7.04600318538969     
  0.319133827727491        6.94329314100900     
  0.320683021065974        6.84133720856803     
  0.322232214404457        6.74013538806676     
  0.323781407742940        6.63968767950521     
  0.325330601081423        6.53999408288336     
  0.326879794419906        6.44105459820123     
  0.328428987758389        6.34286922545881     
  0.329978181096872        6.24543796465610     
  0.331527374435355        6.14876081579310     
  0.333076567773838        6.05283777886981     
  0.334625761112321        5.95766885388623     
  0.336174954450804        5.86325404084236     
  0.337724147789287        5.76959333973820     
  0.339273341127770        5.67668675057375     
  0.340822534466253        5.58453427334901     
  0.342371727804736        5.49313590806399     
  0.343920921143219        5.40249165471867     
  0.345470114481702        5.31260151331306     
  0.347019307820185        5.22346548384717     
  0.348568501158668        5.13508356632098     
  0.350117694497151        5.04745576073451     
  0.351666887835633        4.96058206708775     
  0.353216081174116        4.87446248538069     
  0.354765274512599        4.78909701561335     
  0.356314467851082        4.70448565778572     
  0.357863661189565        4.62062841189780     
  0.359412854528048        4.53752527794959     
  0.360962047866531        4.45517625594109     
  0.362511241205014        4.37358134587230     
  0.364060434543497        4.29274054774322     
  0.365609627881980        4.21265386155385     
  0.367158821220463        4.13332128730420     
  0.368708014558946        4.05474282499425     
  0.370257207897429        3.97691847462401     
  0.371806401235912        3.89984823619349     
  0.373355594574395        3.82353210970267     
  0.374904787912878        3.74797009515157     
  0.376453981251361        3.67316219254018     
  0.378003174589844        3.59910840186849     
  0.379552367928327        3.52580872313652     
  0.381101561266810        3.45326315634426     
  0.382650754605293        3.38147170149171     
  0.384199947943776        3.31043435857887     
  0.385749141282259        3.24015112760574     
  0.387298334620742        3.17062200857232     
  0.388847527959225        3.10184700147861     
  0.390396721297708        3.03382610632461     
  0.391945914636191        2.96655932311032     
  0.393495107974674        2.90004665183574     
  0.395044301313157        2.83428809250088     
  0.396593494651640        2.76928364510572     
  0.398142687990122        2.70503330965028     
  0.399691881328605        2.64153708613454     
  0.401241074667088        2.57879497455852     
  0.402790268005571        2.51680697492220     
  0.404339461344054        2.45557308722560     
  0.405888654682537        2.39509331146871     
  0.407437848021020        2.33536764765153     
  0.408987041359503        2.27639609577405     
  0.410536234697986        2.21817865583629     
  0.412085428036469        2.16071532783824     
  0.413634621374952        2.10400611177990     
  0.415183814713435        2.04805100766128     
  0.416733008051918        1.99285001548236     
  0.418282201390401        1.93840313524315     
  0.419831394728884        1.88471036694365     
  0.421380588067367        1.83177171058387     
  0.422929781405850        1.77958716616379     
  0.424478974744333        1.72815673368343     
  0.426028168082816        1.67748041314277     
  0.427577361421299        1.62755820454183     
  0.429126554759782        1.57839010788059     
  0.430675748098265        1.52997612315907     
  0.432224941436748        1.48231625037726     
  0.433774134775231        1.43541048953516     
  0.435323328113714        1.38925884063277     
  0.436872521452197        1.34386130367009     
  0.438421714790680        1.29921787864712     
  0.439970908129163        1.25532856556386     
  0.441520101467646        1.21219336442031     
  0.443069294806128        1.16981227521647     
  0.444618488144611        1.12818529795234     
  0.446167681483094        1.08731243262793     
  0.447716874821577        1.04719367924322     
  0.449266068160060        1.00782903779822     
  0.450815261498543       0.969218508292940     
  0.452364454837026       0.931362090727365     
  0.453913648175509       0.894259785101502     
  0.455462841513992       0.857911591415348     
  0.457012034852475       0.822317509668906     
  0.458561228190958       0.787477539862174     
  0.460110421529441       0.753391681995152     
  0.461659614867924       0.720059936067842     
  0.463208808206407       0.687482302080241     
  0.464758001544890       0.655658780032352     
  0.466307194883373       0.624589369924173     
  0.467856388221856       0.594274071755704     
  0.469405581560339       0.564712885526946     
  0.470954774898822       0.535905811237899     
  0.472503968237305       0.507852848888563     
  0.474053161575788       0.480553998478937     
  0.475602354914271       0.454009260009021     
  0.477151548252754       0.428218633478816     
  0.478700741591237       0.403182118888322     
  0.480249934929720       0.378899716237539     
  0.481799128268203       0.355371425526466     
  0.483348321606686       0.332597246755103     
  0.484897514945169       0.310577179923452     
  0.486446708283652       0.289311225031510     
  0.487995901622135       0.268799382079280     
  0.489545094960618       0.249041651066760     
  0.491094288299101       0.230038031993950     
  0.492643481637583       0.211788524860852     
  0.494192674976066       0.194293129667463     
  0.495741868314549       0.177551846413786     
  0.497291061653032       0.161564675099819     
  0.498840254991515       0.146331615725562     
  0.500389448329998       0.131852668291017     
  0.501938641668481       0.118127832796181     
  0.503487835006964       0.105157109241057     
  0.505037028345447       9.294049762564258E-002
  0.506586221683930       8.147799794993910E-002
  0.508135415022413       7.076961021394622E-002
  0.509684608360896       6.081533441766392E-002
  0.511233801699379       5.161517056109224E-002
  0.512782995037862       4.316911864423114E-002
  0.514332188376345       3.547717866708064E-002
  0.515881381714828       2.853935062964073E-002
  0.517430575053311       2.235563453191143E-002
  0.518979768391794       1.692603037389272E-002
  0.520528961730277       1.225053815558461E-002
  0.522078155068760       8.329157876987091E-003
  0.523627348407243       5.161889538100165E-003
  0.525176541745726       2.748733138923835E-003
  0.526725735084209       1.089688679458100E-003
  0.528274928422692       1.847561597029607E-004
  0.529824121761175       3.393557965841628E-005
  0.531373315099658       6.372269393244669E-004
  0.532922508438141       1.994630238701113E-003
  0.534471701776624       4.106145477788354E-003
  0.536020895115107       6.971772656586190E-003
  0.537570088453589       1.059151177509462E-002
  0.539119281792072       1.496536283331364E-002
  0.540668475130555       2.009332583124327E-002
  0.542217668469038       2.597540076888348E-002
  0.543766861807521       3.261158764623430E-002
  0.545316055146004       4.000188646329571E-002
  0.546865248484487       4.814629722006772E-002
  0.548414441822970       5.704481991655033E-002
  0.549963635161453       6.669745455274352E-002
  0.551512828499936       7.710420112864731E-002
